"","date_","n_per_day_age_date","n_per_day_date","50 Years and Over"
"707",2020-06-04,531,3987,TRUE
"708",2020-06-04,1,3987,NA
"709",2020-06-05,3450,3976,FALSE
"710",2020-06-05,525,3976,TRUE
"711",2020-06-05,1,3976,NA
"712",2020-06-06,3447,3975,FALSE
"713",2020-06-06,527,3975,TRUE
"714",2020-06-06,1,3975,NA
"715",2020-06-07,3431,3959,FALSE
"716",2020-06-07,527,3959,TRUE
"717",2020-06-07,1,3959,NA
"718",2020-06-08,3443,3977,FALSE
"719",2020-06-08,530,3977,TRUE
"720",2020-06-08,4,3977,NA
"721",2020-06-09,3457,3990,FALSE
"722",2020-06-09,531,3990,TRUE
"723",2020-06-09,2,3990,NA
"724",2020-06-10,3464,3989,FALSE
"725",2020-06-10,523,3989,TRUE
"726",2020-06-10,2,3989,NA
"727",2020-06-11,3447,3964,FALSE
"728",2020-06-11,515,3964,TRUE
"729",2020-06-11,2,3964,NA
"730",2020-06-12,3434,3953,FALSE
"731",2020-06-12,517,3953,TRUE
"732",2020-06-12,2,3953,NA
"733",2020-06-13,3429,3949,FALSE
"734",2020-06-13,517,3949,TRUE
"735",2020-06-13,3,3949,NA
"736",2020-06-14,3426,3943,FALSE
"737",2020-06-14,514,3943,TRUE
"738",2020-06-14,3,3943,NA
"739",2020-06-15,3442,3959,FALSE
"740",2020-06-15,515,3959,TRUE
"741",2020-06-15,2,3959,NA
"742",2020-06-16,3455,3970,FALSE
"743",2020-06-16,513,3970,TRUE
"744",2020-06-16,2,3970,NA
"745",2020-06-17,3446,3955,FALSE
"746",2020-06-17,507,3955,TRUE
"747",2020-06-17,2,3955,NA
"748",2020-06-18,3440,3950,FALSE
"749",2020-06-18,508,3950,TRUE
"750",2020-06-18,2,3950,NA
"751",2020-06-19,3433,3945,FALSE
"752",2020-06-19,510,3945,TRUE
"753",2020-06-19,2,3945,NA
"754",2020-06-20,3424,3934,FALSE
"755",2020-06-20,508,3934,TRUE
"756",2020-06-20,2,3934,NA
"757",2020-06-21,3433,3945,FALSE
"758",2020-06-21,510,3945,TRUE
"759",2020-06-21,2,3945,NA
"760",2020-06-22,3445,3958,FALSE
"761",2020-06-22,511,3958,TRUE
"762",2020-06-22,2,3958,NA
"763",2020-06-23,3449,3961,FALSE
"764",2020-06-23,510,3961,TRUE
"765",2020-06-23,2,3961,NA
"766",2020-06-24,3430,3943,FALSE
"767",2020-06-24,510,3943,TRUE
"768",2020-06-24,3,3943,NA
"769",2020-06-25,3436,3947,FALSE
"770",2020-06-25,509,3947,TRUE
"771",2020-06-25,2,3947,NA
"772",2020-06-26,3431,3942,FALSE
"773",2020-06-26,509,3942,TRUE
"774",2020-06-26,2,3942,NA
"775",2020-06-27,3434,3946,FALSE
"776",2020-06-27,511,3946,TRUE
"777",2020-06-27,1,3946,NA
"778",2020-06-28,3427,3940,FALSE
"779",2020-06-28,512,3940,TRUE
"780",2020-06-28,1,3940,NA
"781",2020-06-29,3431,3948,FALSE
"782",2020-06-29,516,3948,TRUE
"783",2020-06-29,1,3948,NA
"784",2020-06-30,3434,3952,FALSE
"785",2020-06-30,517,3952,TRUE
"786",2020-06-30,1,3952,NA
"787",2020-07-01,3424,3940,FALSE
"788",2020-07-01,515,3940,TRUE
"789",2020-07-01,1,3940,NA
"790",2020-07-02,3422,3936,FALSE
"791",2020-07-02,513,3936,TRUE
"792",2020-07-02,1,3936,NA
"793",2020-07-03,3423,3938,FALSE
"794",2020-07-03,514,3938,TRUE
"795",2020-07-03,1,3938,NA
"796",2020-07-04,3412,3925,FALSE
"797",2020-07-04,511,3925,TRUE
"798",2020-07-04,2,3925,NA
"799",2020-07-05,3421,3941,FALSE
"800",2020-07-05,519,3941,TRUE
"801",2020-07-05,1,3941,NA
"802",2020-07-06,3434,3956,FALSE
"803",2020-07-06,521,3956,TRUE
"804",2020-07-06,1,3956,NA
"805",2020-07-07,3443,3965,FALSE
"806",2020-07-07,521,3965,TRUE
"807",2020-07-07,1,3965,NA
"808",2020-07-08,3444,3962,FALSE
"809",2020-07-08,517,3962,TRUE
"810",2020-07-08,1,3962,NA
"811",2020-07-09,3431,3943,FALSE
"812",2020-07-09,511,3943,TRUE
"813",2020-07-09,1,3943,NA
"814",2020-07-10,3423,3937,FALSE
"815",2020-07-10,513,3937,TRUE
"816",2020-07-10,1,3937,NA
"817",2020-07-11,3427,3943,FALSE
"818",2020-07-11,514,3943,TRUE
"819",2020-07-11,2,3943,NA
"820",2020-07-12,3419,3937,FALSE
"821",2020-07-12,517,3937,TRUE
"822",2020-07-12,1,3937,NA
"823",2020-07-13,3433,3955,FALSE
"824",2020-07-13,521,3955,TRUE
"825",2020-07-13,1,3955,NA
"826",2020-07-14,3449,3972,FALSE
"827",2020-07-14,522,3972,TRUE
"828",2020-07-14,1,3972,NA
"829",2020-07-15,3418,3938,FALSE
"830",2020-07-15,519,3938,TRUE
"831",2020-07-15,1,3938,NA
"832",2020-07-16,3415,3938,FALSE
"833",2020-07-16,521,3938,TRUE
"834",2020-07-16,2,3938,NA
"835",2020-07-17,3407,3927,FALSE
"836",2020-07-17,519,3927,TRUE
"837",2020-07-17,1,3927,NA
"838",2020-07-18,3404,3926,FALSE
"839",2020-07-18,521,3926,TRUE
"840",2020-07-18,1,3926,NA
"841",2020-07-19,3407,3929,FALSE
"842",2020-07-19,520,3929,TRUE
"843",2020-07-19,2,3929,NA
"844",2020-07-20,3424,3947,FALSE
"845",2020-07-20,522,3947,TRUE
"846",2020-07-20,1,3947,NA
"847",2020-07-21,3429,3952,FALSE
"848",2020-07-21,522,3952,TRUE
"849",2020-07-21,1,3952,NA
"850",2020-07-22,3409,3932,FALSE
"851",2020-07-22,522,3932,TRUE
"852",2020-07-22,1,3932,NA
"853",2020-07-23,3422,3947,FALSE
"854",2020-07-23,523,3947,TRUE
"855",2020-07-23,2,3947,NA
"856",2020-07-24,3425,3949,FALSE
"857",2020-07-24,522,3949,TRUE
"858",2020-07-24,2,3949,NA
"859",2020-07-25,3430,3956,FALSE
"860",2020-07-25,525,3956,TRUE
"861",2020-07-25,1,3956,NA
"862",2020-07-26,3419,3949,FALSE
"863",2020-07-26,529,3949,TRUE
"864",2020-07-26,1,3949,NA
"865",2020-07-27,3430,3963,FALSE
"866",2020-07-27,532,3963,TRUE
"867",2020-07-27,1,3963,NA
"868",2020-07-28,3428,3964,FALSE
"869",2020-07-28,535,3964,TRUE
"870",2020-07-28,1,3964,NA
"871",2020-07-29,3422,3958,FALSE
"872",2020-07-29,534,3958,TRUE
"873",2020-07-29,2,3958,NA
"874",2020-07-30,3423,3960,FALSE
"875",2020-07-30,536,3960,TRUE
"876",2020-07-30,1,3960,NA
"877",2020-07-31,3435,3972,FALSE
"878",2020-07-31,535,3972,TRUE
"879",2020-07-31,2,3972,NA
"880",2020-08-01,3436,3980,FALSE
"881",2020-08-01,543,3980,TRUE
"882",2020-08-01,1,3980,NA
"883",2020-08-02,3433,3974,FALSE
"884",2020-08-02,540,3974,TRUE
"885",2020-08-02,1,3974,NA
"886",2020-08-03,3447,3988,FALSE
"887",2020-08-03,540,3988,TRUE
"888",2020-08-03,1,3988,NA
"889",2020-08-04,3466,4009,FALSE
"890",2020-08-04,542,4009,TRUE
"891",2020-08-04,1,4009,NA
"892",2020-08-05,3456,4005,FALSE
"893",2020-08-05,546,4005,TRUE
"894",2020-08-05,3,4005,NA
"895",2020-08-06,3456,4005,FALSE
"896",2020-08-06,547,4005,TRUE
"897",2020-08-06,2,4005,NA
"898",2020-08-07,3452,4000,FALSE
"899",2020-08-07,547,4000,TRUE
"900",2020-08-07,1,4000,NA
"901",2020-08-08,3466,4015,FALSE
"902",2020-08-08,548,4015,TRUE
"903",2020-08-08,1,4015,NA
"904",2020-08-09,3477,4026,FALSE
"905",2020-08-09,548,4026,TRUE
"906",2020-08-09,1,4026,NA
"907",2020-08-10,3487,4043,FALSE
"908",2020-08-10,551,4043,TRUE
"909",2020-08-10,5,4043,NA
"910",2020-08-11,3504,4057,FALSE
"911",2020-08-11,550,4057,TRUE
"912",2020-08-11,3,4057,NA
"913",2020-08-12,3486,4042,FALSE
"914",2020-08-12,554,4042,TRUE
"915",2020-08-12,2,4042,NA
"916",2020-08-13,3479,4036,FALSE
"917",2020-08-13,556,4036,TRUE
"918",2020-08-13,1,4036,NA
"919",2020-08-14,3481,4037,FALSE
"920",2020-08-14,555,4037,TRUE
"921",2020-08-14,1,4037,NA
"922",2020-08-15,3496,4055,FALSE
"923",2020-08-15,558,4055,TRUE
"924",2020-08-15,1,4055,NA
"925",2020-08-16,3513,4069,FALSE
"926",2020-08-16,555,4069,TRUE
"927",2020-08-16,1,4069,NA
"928",2020-08-17,3523,4080,FALSE
"929",2020-08-17,556,4080,TRUE
"930",2020-08-17,1,4080,NA
"931",2020-08-18,3543,4104,FALSE
"932",2020-08-18,560,4104,TRUE
"933",2020-08-18,1,4104,NA
"934",2020-08-19,3536,4096,FALSE
"935",2020-08-19,559,4096,TRUE
"936",2020-08-19,1,4096,NA
"937",2020-08-20,3552,4115,FALSE
"938",2020-08-20,562,4115,TRUE
"939",2020-08-20,1,4115,NA
"940",2020-08-21,3545,4106,FALSE
"941",2020-08-21,560,4106,TRUE
"942",2020-08-21,1,4106,NA
"943",2020-08-22,3541,4110,FALSE
"944",2020-08-22,568,4110,TRUE
"945",2020-08-22,1,4110,NA
"946",2020-08-23,3541,4108,FALSE
"947",2020-08-23,566,4108,TRUE
"948",2020-08-23,1,4108,NA
"949",2020-08-24,3563,4132,FALSE
"950",2020-08-24,568,4132,TRUE
"951",2020-08-24,1,4132,NA
"952",2020-08-25,3577,4147,FALSE
"953",2020-08-25,569,4147,TRUE
"954",2020-08-25,1,4147,NA
"955",2020-08-26,3558,4129,FALSE
"956",2020-08-26,570,4129,TRUE
"957",2020-08-26,1,4129,NA
"958",2020-08-27,3563,4137,FALSE
"959",2020-08-27,573,4137,TRUE
"960",2020-08-27,1,4137,NA
"961",2020-08-28,3564,4135,FALSE
"962",2020-08-28,570,4135,TRUE
"963",2020-08-28,1,4135,NA
"964",2020-08-29,3566,4140,FALSE
"965",2020-08-29,572,4140,TRUE
"966",2020-08-29,2,4140,NA
"967",2020-08-30,3570,4144,FALSE
"968",2020-08-30,573,4144,TRUE
"969",2020-08-30,1,4144,NA
"970",2020-08-31,3582,4160,FALSE
"971",2020-08-31,577,4160,TRUE
"972",2020-08-31,1,4160,NA
"973",2020-09-01,3600,4184,FALSE
"974",2020-09-01,583,4184,TRUE
"975",2020-09-01,1,4184,NA
"976",2020-09-02,3582,4163,FALSE
"977",2020-09-02,580,4163,TRUE
"978",2020-09-02,1,4163,NA
"979",2020-09-03,3578,4162,FALSE
"980",2020-09-03,582,4162,TRUE
"981",2020-09-03,2,4162,NA
"982",2020-09-04,3558,4132,FALSE
"983",2020-09-04,573,4132,TRUE
"984",2020-09-04,1,4132,NA
"985",2020-09-05,3576,4155,FALSE
"986",2020-09-05,578,4155,TRUE
"987",2020-09-05,1,4155,NA
"988",2020-09-06,3580,4160,FALSE
"989",2020-09-06,579,4160,TRUE
"990",2020-09-06,1,4160,NA
"991",2020-09-07,3613,4196,FALSE
"992",2020-09-07,582,4196,TRUE
"993",2020-09-07,1,4196,NA
