"","admitted_dt","inmateid","inmate_status_code","top_charge","release_date_approx","age","first_admin_date","last_admin_date","order_adm_times"
"31678",2022-12-19,20216177,"SSR","",2023-01-03,19,2021-10-27,2022-12-19,3
"31679",2022-12-20,16516,"DE","140.25",2023-01-12,36,2022-05-11,2022-12-20,3
"31680",2022-12-20,51475,"DE","110-125.25",2023-02-10,38,2019-09-12,2022-12-20,3
"31681",2022-12-20,80559,"DE","215.50",2022-12-27,43,2019-09-25,2022-12-20,2
"31682",2022-12-20,86966,"DE","120.05",2023-01-26,60,2022-08-10,2022-12-20,2
"31683",2022-12-20,94728,"DE","120.05",2023-02-06,47,2019-12-10,2022-12-20,2
"31684",2022-12-20,101354,"DE","CO",2022-12-22,64,2018-02-08,2022-12-20,2
"31685",2022-12-20,129580,"DE","120.05",2022-12-21,43,2018-11-30,2022-12-20,2
"31686",2022-12-20,137014,"DE","265.02",2023-02-10,31,2020-12-11,2022-12-20,2
"31687",2022-12-20,10004458,"DE","110-160.05",2023-02-10,53,2022-08-30,2022-12-20,2
"31688",2022-12-20,20000735,"DE","220.16",2023-01-12,30,2019-10-16,2022-12-20,2
"31689",2022-12-20,20017826,"DE","215.51",2022-12-22,44,2020-08-14,2022-12-20,2
"31690",2022-12-20,20042249,"DEP","120.00",2022-12-29,31,2021-05-23,2022-12-20,2
"31691",2022-12-20,20053545,"DE","",2023-01-25,45,2021-07-22,2022-12-20,2
"31692",2022-12-20,20073708,"DE","110-150.15",2023-02-10,32,2022-03-12,2022-12-20,3
"31693",2022-12-20,20090312,"DE","265.03",2022-12-29,42,2020-10-06,2022-12-20,2
"31694",2022-12-20,20158359,"DE","155.30",2023-02-10,33,2019-12-27,2022-12-20,6
"31695",2022-12-20,20158780,"DE","160.10",2023-02-10,39,2019-08-18,2022-12-20,4
"31696",2022-12-20,20160191,"DE","240.30",2023-02-10,38,2019-12-11,2022-12-20,4
"31697",2022-12-20,20163100,"DE","155.25",2023-02-02,54,2018-10-26,2022-12-20,3
"31698",2022-12-20,20184112,"DE","145.10",2023-01-05,33,2022-02-25,2022-12-20,2
"31699",2022-12-20,20196051,"DE","215.57",2023-02-10,48,2020-10-20,2022-12-20,3
"31700",2022-12-20,20198156,"DE","140.25",2023-02-10,42,2022-03-17,2022-12-20,2
"31701",2022-12-20,20200956,"DE","120.05",2023-02-10,25,2021-05-18,2022-12-20,3
"31702",2022-12-20,20201276,"DE","215.51",2022-12-27,44,2021-10-18,2023-01-16,4
"31703",2022-12-20,20204447,"DE","125.25",2023-02-10,59,2019-05-21,2022-12-20,2
"31704",2022-12-20,20206375,"DE","160.15",2023-01-04,26,2019-08-14,2022-12-20,2
"31705",2022-12-20,20208332,"DE","110-135.20",2023-02-10,32,2019-11-23,2022-12-20,2
"31706",2022-12-20,20208585,"DE","",2023-01-04,31,2019-12-11,2022-12-20,2
"31707",2022-12-20,20211641,"DE","",2023-01-19,50,2020-10-14,2022-12-20,3
"31708",2022-12-20,20219768,"DE","120.05",2023-01-03,27,2022-07-21,2022-12-20,2
"31709",2022-12-20,20222078,"DE","140.25",2023-02-10,30,2022-12-09,2022-12-20,2
"31710",2022-12-21,88525,"DEP","140.25",2023-02-10,41,2021-04-19,2022-12-21,3
"31711",2022-12-21,93529,"DE","160.15",2023-02-10,43,2020-02-09,2022-12-21,2
"31712",2022-12-21,159685,"DE","140.30",2023-02-10,59,2020-04-30,2022-12-21,5
"31713",2022-12-21,10005238,"DE","160.15",2022-12-27,30,2019-09-17,2022-12-21,2
"31714",2022-12-21,10016364,"DE","120.05",2023-02-10,39,2021-06-08,2022-12-21,2
"31715",2022-12-21,20031974,"DE","165.50",2023-01-20,30,2021-11-22,2022-12-21,2
"31716",2022-12-21,20075481,"DE","125.25",2023-02-10,31,2018-09-17,2022-12-21,2
"31717",2022-12-21,20118404,"DE","125.25",2023-02-10,33,2019-01-22,2022-12-21,2
"31718",2022-12-21,20136883,"DE","125.25",2023-02-10,25,2019-09-24,2022-12-21,2
"31719",2022-12-21,20143233,"CS","155.25",2023-02-10,52,2020-10-20,2022-12-21,6
"31720",2022-12-21,20152789,"DE","220.16",2023-02-10,46,2021-07-14,2022-12-21,3
"31721",2022-12-21,20194033,"DE","130.25",2022-12-23,37,2022-05-02,2022-12-21,2
"31722",2022-12-21,20194295,"DE","125.25",2023-02-10,28,2019-10-06,2022-12-21,3
"31723",2022-12-21,20197749,"CS","265.03",2023-02-10,21,2021-03-13,2022-12-21,2
"31724",2022-12-21,20216542,"DE","160.05",2023-02-10,35,2021-11-27,2022-12-21,2
"31725",2022-12-21,20221425,"DE","215.51",2023-02-10,22,2022-10-29,2022-12-21,2
"31726",2022-12-21,20222261,"DE","160.15",2022-12-23,18,2022-12-21,2023-01-20,1
"31727",2022-12-22,7849,"DE","165.10",2023-02-10,44,2019-11-26,2022-12-22,4
"31728",2022-12-22,38169,"DE","190.80",2023-01-13,56,2022-09-16,2022-12-22,2
"31729",2022-12-22,44221,"DE","110-130.35",2023-02-10,41,2021-01-21,2022-12-22,3
"31730",2022-12-22,156910,"DE","125.25",2023-02-10,34,2020-02-18,2022-12-22,3
"31731",2022-12-22,10008063,"DE","110-125.25",2023-02-10,40,2022-10-17,2022-12-22,2
"31732",2022-12-22,10011152,"DE","120.05",2022-12-27,44,2019-10-15,2022-12-22,2
"31733",2022-12-22,20008545,"DE","215.51",2022-12-27,34,2022-12-22,2023-02-02,1
"31734",2022-12-22,20058157,"DE","120.00",2022-12-23,39,2019-10-08,2022-12-22,3
"31735",2022-12-22,20063484,"DE","140.20",2023-02-10,45,2020-12-26,2022-12-22,4
"31736",2022-12-22,20084771,"DE","160.15",2023-02-10,45,2021-06-17,2022-12-22,3
"31737",2022-12-22,20089092,"DE","160.15",2023-02-10,44,2021-07-10,2022-12-22,3
"31738",2022-12-22,20094418,"DE","160.15",2023-01-18,39,2022-09-10,2022-12-22,3
"31739",2022-12-22,20125779,"DE","140.20",2023-02-10,39,2022-11-01,2022-12-22,4
"31740",2022-12-22,20134231,"DE","145.05",2023-02-06,31,2020-10-05,2022-12-22,4
"31741",2022-12-22,20191806,"DE","110-125.25",2023-01-27,27,2019-11-12,2022-12-22,2
"31742",2022-12-22,20195728,"DE","110-125.25",2023-02-10,21,2019-11-16,2022-12-22,2
"31743",2022-12-22,20196749,"DE","120.14",2023-01-26,56,2022-09-06,2022-12-22,4
"31744",2022-12-22,20203033,"DEP","VOP",2023-01-05,27,2020-01-26,2023-01-06,3
"31745",2022-12-22,20211353,"DE","265.03",2023-02-10,20,2020-09-23,2022-12-22,2
"31746",2022-12-22,20219897,"CS","140.15",2023-02-10,44,2022-07-29,2022-12-22,5
"31747",2022-12-22,20222293,"DE","215.50",2022-12-28,29,2022-12-22,2022-12-31,1
"31748",2022-12-23,453,"DE","120.05",2023-01-06,38,2020-10-04,2022-12-23,2
"31749",2022-12-23,722,"DE","140.20",2023-02-10,45,2020-05-11,2022-12-23,5
"31750",2022-12-23,780,"DE","120.00",2023-01-09,39,2020-02-14,2022-12-23,3
"31751",2022-12-23,2418,"DE","140.20",2022-12-28,39,2019-09-09,2022-12-23,3
"31752",2022-12-23,10136,"DE","215.51",2023-01-30,56,2019-08-01,2022-12-23,6
"31753",2022-12-23,79088,"DE","265.03",2022-12-28,35,2019-04-23,2023-01-22,2
"31754",2022-12-23,94762,"DE","140.20",2022-12-28,46,2019-12-17,2022-12-23,2
"31755",2022-12-23,114259,"DE","240.75",2022-12-29,40,2019-10-12,2022-12-23,6
"31756",2022-12-23,155078,"DE","140.20",2022-12-29,45,2021-09-16,2022-12-23,3
"31757",2022-12-23,163995,"DE","155.25",2023-01-05,38,2019-07-26,2022-12-23,5
"31758",2022-12-23,20002219,"DE","215.50",2023-01-31,46,2022-12-16,2022-12-23,2
"31759",2022-12-23,20010072,"DE","120.05",2022-12-28,35,2019-10-03,2022-12-23,7
"31760",2022-12-23,20022266,"DE","220.16",2023-02-10,32,2018-11-16,2022-12-23,4
"31761",2022-12-23,20159290,"DE","155.35",2022-12-28,26,2019-04-19,2022-12-23,2
"31762",2022-12-23,20175603,"DE","165.50",2022-12-28,24,2019-09-08,2022-12-23,3
"31763",2022-12-23,20178477,"DE","160.15",2023-02-10,22,2021-07-14,2022-12-23,2
"31764",2022-12-23,20207182,"DE","140.30",2023-02-10,28,2020-09-29,2022-12-23,2
"31765",2022-12-23,20212897,"DE","110-125.25",2023-02-10,20,2021-02-03,2022-12-23,2
"31766",2022-12-23,20213805,"DE","",2023-01-03,47,2021-04-22,2022-12-23,2
"31767",2022-12-23,20213929,"DE","120.14",2023-02-10,25,2021-08-06,2022-12-23,4
"31768",2022-12-23,20214680,"DE","265.03",2023-02-10,24,2021-06-30,2022-12-23,3
"31769",2022-12-23,20222305,"DE","140.25",2022-12-28,27,2022-12-23,2022-12-29,1
"31770",2022-12-24,12986,"DE","140.20",2022-12-29,56,2020-12-15,2022-12-24,2
"31771",2022-12-24,48392,"CS","155.25",2023-02-10,40,2020-09-03,2022-12-24,6
"31772",2022-12-24,101971,"DEP","160.15",2023-02-10,50,2019-08-14,2022-12-24,3
"31773",2022-12-24,169118,"DE","220.39",2023-02-10,53,2021-06-03,2022-12-24,2
"31774",2022-12-24,20040470,"DEP","110-160.15",2023-02-10,47,2018-07-24,2022-12-24,3
"31775",2022-12-24,20079641,"DE","155.25",2023-02-08,36,2020-02-11,2022-12-24,2
"31776",2022-12-24,20084243,"DE","160.05",2023-02-10,29,2022-04-07,2022-12-24,3
"31777",2022-12-24,20110104,"DE","155.40",2023-02-10,27,2020-10-02,2022-12-24,5
"31778",2022-12-24,20188856,"DE","155.25",2023-01-03,44,2021-09-05,2022-12-24,2
"31779",2022-12-24,20199913,"DE","265.03",2022-12-28,47,2021-08-27,2022-12-28,3
"31780",2022-12-24,20220509,"DE","110-125.25",2022-12-29,18,2022-09-05,2022-12-24,3
"31781",2022-12-25,20015520,"DE","155.35",2023-01-03,35,2020-03-01,2023-01-19,6
"31782",2022-12-25,20065444,"DE","160.10",2023-01-03,43,2020-02-26,2022-12-25,2
"31783",2022-12-25,20073170,"DE","215.50",2023-02-10,48,2022-11-01,2022-12-25,2
"31784",2022-12-25,20077891,"DE","",2022-12-28,40,2020-07-21,2022-12-25,2
"31785",2022-12-25,20174537,"DE","150.10",2023-02-10,32,2019-09-17,2022-12-25,4
"31786",2022-12-25,20201498,"CS","240.20",2023-01-03,49,2019-11-28,2022-12-25,5
"31787",2022-12-25,20209373,"DE","160.15",2023-02-10,21,2020-02-18,2022-12-25,5
"31788",2022-12-25,20213229,"DE","110-125.25",2023-02-10,23,2021-03-02,2022-12-25,3
"31789",2022-12-25,20221536,"DE","165.45",2023-02-10,23,2022-11-05,2022-12-25,2
"31790",2022-12-26,46214,"CS","205.30",2023-02-10,53,2021-04-03,2022-12-26,4
"31791",2022-12-26,51981,"DEP","125.25",2023-02-10,35,2021-06-12,2022-12-26,2
"31792",2022-12-26,20071393,"DE","110-140.20",2023-02-10,59,2019-09-28,2022-12-26,5
"31793",2022-12-26,20102150,"DEP","VOP",2023-01-30,27,2019-04-10,2022-12-26,5
"31794",2022-12-26,20187274,"DE","120.05",2023-02-10,29,2021-12-17,2022-12-26,3
"31795",2022-12-26,20210225,"DE","FOA 900.00",2022-12-29,37,2020-06-04,2022-12-26,5
"31796",2022-12-26,20212870,"DE","140.25",2023-02-07,56,2021-01-30,2022-12-26,3
"31797",2022-12-26,20217737,"DE","140.25",2023-01-03,25,2022-03-08,2022-12-26,5
"31798",2022-12-26,20222109,"DE","140.25",2023-01-03,41,2022-12-11,2022-12-26,2
"31799",2022-12-27,1216,"DE","140.25",2023-01-03,54,2022-11-21,2022-12-27,2
"31800",2022-12-27,47436,"DE","160.05",2023-01-03,39,2022-10-11,2022-12-27,2
"31801",2022-12-27,53499,"DE","140.25",2023-02-10,51,2022-12-02,2022-12-27,2
"31802",2022-12-27,73394,"DPV","",2023-01-17,54,2019-11-22,2022-12-27,5
"31803",2022-12-27,83672,"DE","160.15",2023-02-10,41,2020-06-19,2022-12-27,4
"31804",2022-12-27,84620,"DE","140.20",2023-02-10,43,2021-04-14,2022-12-27,3
"31805",2022-12-27,98741,"DE","165.50",2023-01-05,35,2020-09-30,2022-12-27,2
"31806",2022-12-27,139163,"DE","170.25",2022-12-29,32,2019-07-19,2022-12-27,2
"31807",2022-12-27,168102,"DE","240.30",2023-02-10,46,2022-11-22,2022-12-27,2
"31808",2022-12-27,20048203,"DE","140.20",2023-02-10,59,2019-09-03,2022-12-27,3
"31809",2022-12-27,20087246,"DEP","155.25",2023-01-12,44,2021-04-23,2023-01-12,2
"31810",2022-12-27,20133334,"DE","160.05",2023-02-10,29,2019-12-18,2022-12-27,5
"31811",2022-12-27,20158674,"DE","140.25",2023-02-10,25,2019-05-30,2022-12-27,4
"31812",2022-12-27,20191047,"DE","125.25",2023-02-10,23,2018-12-01,2022-12-27,3
"31813",2022-12-27,20192570,"DE","140.25",2023-02-10,51,2022-09-08,2022-12-27,3
"31814",2022-12-27,20211562,"DE","140.20",2023-02-10,57,2020-10-08,2022-12-27,3
"31815",2022-12-27,20222341,"DE","",2022-12-29,19,2022-12-27,2023-01-12,1
"31816",2022-12-28,1207,"DE","140.25",2023-01-03,47,2019-10-03,2022-12-28,3
"31817",2022-12-28,2146,"DE","140.25",2023-02-10,33,2020-11-29,2022-12-28,5
"31818",2022-12-28,10146,"DE","130.52",2023-01-12,39,2020-10-26,2022-12-28,4
"31819",2022-12-28,48746,"DE","220.39",2023-02-10,35,2020-09-08,2022-12-28,2
"31820",2022-12-28,64766,"DEP","VOP",2023-01-30,50,2019-07-04,2022-12-28,4
"31821",2022-12-28,130324,"DE","160.15",2023-02-10,35,2021-04-16,2022-12-28,2
"31822",2022-12-28,20017079,"DEP","VOP",2023-01-06,37,2019-08-25,2022-12-28,7
"31823",2022-12-28,20050708,"DE","VOP",2023-01-05,52,2019-12-22,2022-12-28,2
"31824",2022-12-28,20065434,"DE","110-120.10",2023-01-03,46,2020-10-17,2023-01-25,4
"31825",2022-12-28,20135336,"DEP","120.25",2023-02-10,27,2022-12-03,2022-12-28,2
"31826",2022-12-28,20142346,"DE","240.75",2023-01-03,57,2019-10-11,2022-12-28,2
"31827",2022-12-28,20153430,"DE","125.25",2023-02-10,25,2021-04-09,2022-12-28,2
"31828",2022-12-28,20163026,"DE","160.10",2023-01-05,28,2020-05-28,2022-12-28,3
"31829",2022-12-28,20186899,"DE","FOA 900.00",2023-01-06,21,2020-02-06,2022-12-28,6
"31830",2022-12-28,20199913,"DE","120.00",2023-02-10,47,2021-08-27,2022-12-28,4
"31831",2022-12-28,20209733,"DE","",2023-01-03,36,2020-03-20,2022-12-28,2
"31832",2022-12-28,20215390,"CS","155.25",2023-02-10,39,2021-08-19,2022-12-28,3
"31833",2022-12-28,20220437,"DE","140.20",2023-02-10,33,2022-09-01,2022-12-28,4
"31834",2022-12-28,20220891,"DE","215.50",2023-01-03,44,2022-09-26,2022-12-28,2
"31835",2022-12-29,2618,"DE","140.30",2023-02-10,36,2020-04-16,2022-12-29,3
"31836",2022-12-29,6423,"DE","160.05",2023-02-10,50,2020-05-31,2022-12-29,5
"31837",2022-12-29,20104,"DE","160.10",2023-01-30,48,2022-10-24,2022-12-29,2
"31838",2022-12-29,26332,"DE","160.15",2023-02-10,38,2020-04-30,2022-12-29,3
"31839",2022-12-29,28570,"DE","140.20",2023-02-10,35,2022-08-09,2022-12-29,2
"31840",2022-12-29,39462,"DE","110-140.20",2023-02-10,45,2022-05-18,2022-12-29,2
"31841",2022-12-29,72770,"DE","120.05",2023-01-04,40,2022-07-18,2022-12-29,2
"31842",2022-12-29,20019292,"DE","215.51",2023-02-10,32,2019-05-10,2022-12-29,5
"31843",2022-12-29,20088429,"DE","160.10",2023-01-03,30,2022-04-13,2022-12-29,2
"31844",2022-12-29,20144443,"DE","160.15",2023-02-10,34,2021-02-24,2022-12-29,2
"31845",2022-12-29,20168346,"DE","215.51",2023-02-08,61,2020-04-21,2022-12-29,6
"31846",2022-12-29,20198861,"DE","110-125.25",2023-02-10,21,2021-08-28,2022-12-29,2
"31847",2022-12-29,20207467,"DE","160.10",2023-02-10,48,2019-10-09,2022-12-29,7
"31848",2022-12-29,20212402,"DE","FOA 900.00",2023-02-10,22,2020-12-15,2022-12-29,3
"31849",2022-12-29,20212653,"DE","220.16",2023-02-10,34,2021-01-09,2022-12-29,3
"31850",2022-12-29,20215254,"DE","120.07",2023-02-10,22,2021-08-09,2022-12-29,2
"31851",2022-12-29,20215654,"DE","CO",2023-02-06,21,2021-09-09,2022-12-29,4
"31852",2022-12-29,20217638,"DE","215.52",2023-02-10,31,2022-03-01,2022-12-29,4
"31853",2022-12-29,20218346,"DE","160.15",2023-01-04,19,2022-04-23,2022-12-29,5
"31854",2022-12-29,20220917,"DE","110-125.25",2023-02-10,20,2022-09-28,2022-12-29,2
"31855",2022-12-29,20221405,"DE","135.20",2023-02-10,29,2022-11-02,2022-12-29,2
"31856",2022-12-29,20222305,"DE","140.25",2023-02-10,27,2022-12-23,2022-12-29,2
"31857",2022-12-30,4695,"DE","140.25",2023-02-07,54,2022-12-06,2022-12-30,2
"31858",2022-12-30,6883,"DE","110-140.30",2023-01-12,37,2021-10-09,2022-12-30,2
"31859",2022-12-30,21384,"DE","140.25",2023-01-26,39,2019-12-04,2022-12-30,3
"31860",2022-12-30,65305,"DE","120.00",2023-02-10,45,2021-07-07,2022-12-30,3
"31861",2022-12-30,106426,"DE","165.45",2023-01-26,38,2020-08-20,2022-12-30,3
"31862",2022-12-30,111052,"DE","155.30",2023-02-10,44,2019-09-05,2022-12-30,6
"31863",2022-12-30,20066301,"DE","160.15",2023-02-10,43,2021-07-18,2022-12-30,3
"31864",2022-12-30,20068334,"DE","160.10",2023-01-20,36,2022-02-10,2022-12-30,4
"31865",2022-12-30,20079622,"DEP","160.10",2023-02-10,37,2022-07-06,2022-12-30,2
"31866",2022-12-30,20100691,"DE","120.00",2023-02-10,35,2019-12-19,2022-12-30,6
"31867",2022-12-30,20103920,"DE","160.15",2023-01-25,35,2020-09-30,2022-12-30,3
"31868",2022-12-30,20104109,"SSR","110-220.39",2023-01-13,28,2020-04-30,2022-12-30,2
"31869",2022-12-30,20161410,"DE","125.25",2023-02-10,50,2017-03-11,2022-12-30,3
"31870",2022-12-30,20195583,"DE","265.03",2023-01-05,22,2021-06-14,2023-02-06,3
"31871",2022-12-30,20204945,"DEP","AC 000.00",2023-01-17,56,2020-10-17,2022-12-30,2
"31872",2022-12-30,20211075,"DE","265.01B",2023-01-13,27,2020-09-05,2022-12-30,2
"31873",2022-12-30,20214492,"DE","125.25",2023-02-10,64,2021-06-16,2022-12-30,2
"31874",2022-12-30,20215518,"DE","CO",2023-02-10,61,2021-08-29,2022-12-30,2
"31875",2022-12-30,20218934,"DE","160.15",2023-02-10,22,2022-05-30,2022-12-30,5
"31876",2022-12-31,1916,"DE","140.25",2023-02-10,59,2021-02-10,2022-12-31,4
"31877",2022-12-31,15212,"CS","155.25",2023-01-26,55,2020-01-12,2023-01-26,2
"31878",2022-12-31,43426,"DEP","VOP",2023-01-05,36,2021-07-30,2022-12-31,3
"31879",2022-12-31,56153,"DEP","155.25",2023-01-12,63,2022-08-22,2022-12-31,2
"31880",2022-12-31,69554,"DE","130.52",2023-01-05,39,2020-01-29,2022-12-31,2
"31881",2022-12-31,143820,"DE","140.20",2023-02-10,43,2022-05-05,2022-12-31,2
"31882",2022-12-31,162663,"DE","140.20",2023-02-10,46,2022-07-12,2022-12-31,2
"31883",2022-12-31,20016967,"DE","160.05",2023-01-05,34,2022-07-20,2022-12-31,2
"31884",2022-12-31,20041347,"DEP","220.03",2023-01-17,30,2019-09-19,2022-12-31,3
"31885",2022-12-31,20050855,"DE","110-265.03",2023-02-10,28,2022-10-30,2022-12-31,2
"31886",2022-12-31,20059027,"DE","VOP",2023-02-10,34,2020-02-22,2022-12-31,8
"31887",2022-12-31,20065434,"DE","140.25",2023-01-06,46,2020-10-17,2023-01-25,5
"31888",2022-12-31,20077211,"DE","215.50",2023-01-25,34,2020-01-22,2022-12-31,2
"31889",2022-12-31,20096486,"DE","140.20",2023-02-10,36,2019-12-10,2022-12-31,3
"31890",2022-12-31,20152561,"DEP","VOP",2023-01-05,66,2021-01-23,2022-12-31,4
"31891",2022-12-31,20157010,"DE","120.10",2023-02-10,25,2019-05-15,2022-12-31,4
"31892",2022-12-31,20198796,"DE","145.00",2023-02-10,42,2022-05-08,2022-12-31,3
"31893",2022-12-31,20202554,"DE","215.51",2023-02-10,25,2019-09-09,2022-12-31,6
"31894",2022-12-31,20209936,"DE","265.03",2023-02-10,20,2020-05-02,2022-12-31,3
"31895",2022-12-31,20212605,"DE","160.15",2023-02-10,28,2021-01-06,2022-12-31,3
"31896",2022-12-31,20215104,"DE","",2023-01-19,22,2021-07-29,2022-12-31,2
"31897",2022-12-31,20218787,"DE","120.05",2023-01-25,31,2022-05-21,2022-12-31,5
"31898",2022-12-31,20220124,"DE","215.52",2023-02-10,31,2022-08-11,2022-12-31,2
"31899",2022-12-31,20221368,"DE","140.25",2023-02-10,20,2022-10-27,2022-12-31,2
"31900",2022-12-31,20222293,"DE","215.50",2023-02-10,29,2022-12-22,2022-12-31,2
"31901",2023-01-01,37782,"DE","",2023-01-12,48,2020-11-30,2023-01-01,2
"31902",2023-01-01,75016,"DE","160.10",2023-02-10,35,2021-07-21,2023-01-01,2
"31903",2023-01-01,148354,"DE","120.00",2023-02-10,38,2020-04-30,2023-01-01,5
"31904",2023-01-01,20010026,"DE","215.51",2023-01-09,52,2020-05-02,2023-01-01,4
"31905",2023-01-01,20065549,"DE","140.25",2023-01-06,36,2022-08-27,2023-01-01,2
"31906",2023-01-01,20067485,"DE","120.00",2023-01-05,39,2020-04-30,2023-01-01,5
"31907",2023-01-01,20072902,"DEP","215.51",2023-02-10,27,2019-10-06,2023-01-01,4
"31908",2023-01-01,20079203,"DE","140.25",2023-02-10,53,2019-04-19,2023-01-01,4
"31909",2023-01-01,20104196,"DE","120.05",2023-02-10,28,2022-03-23,2023-01-01,2
"31910",2023-01-01,20149384,"CS","215.50",2023-02-10,25,2020-01-08,2023-01-01,3
"31911",2023-01-01,20187531,"DE","140.25",2023-01-09,30,2020-01-27,2023-01-17,7
"31912",2023-01-01,20217721,"DE","265.03",2023-02-10,27,2022-03-07,2023-01-01,3
"31913",2023-01-01,20221590,"DE","",2023-01-13,20,2022-11-09,2023-01-01,2
"31914",2023-01-02,20021602,"DE","120.05",2023-02-10,43,2019-06-04,2023-01-02,4
"31915",2023-01-02,20177933,"DE","120.05",2023-01-13,24,2019-05-23,2023-01-02,2
"31916",2023-01-02,20178994,"DE","160.10",2023-02-10,36,2019-08-28,2023-01-02,6
"31917",2023-01-02,20182203,"CS","215.50",2023-02-10,29,2022-08-11,2023-01-02,2
"31918",2023-01-02,20189270,"DE","150.15",2023-02-10,32,2022-04-24,2023-01-02,2
"31919",2023-01-02,20189771,"DE","120.00",2023-02-10,35,2022-10-06,2023-01-02,2
"31920",2023-01-02,20195734,"DE","120.05",2023-01-09,37,2019-10-31,2023-01-02,2
"31921",2023-01-02,20196577,"DE","120.05",2023-01-09,33,2020-11-06,2023-01-02,3
"31922",2023-01-03,17917,"DE","FOA 900.00",2023-01-12,64,2019-06-10,2023-01-03,2
"31923",2023-01-03,45312,"DE","120.05",2023-02-10,46,2019-06-20,2023-01-03,3
"31924",2023-01-03,52016,"SSR","140.25",2023-01-19,42,2020-01-14,2023-01-03,2
"31925",2023-01-03,79072,"DEP","VOP",2023-01-31,44,2019-02-12,2023-01-03,2
"31926",2023-01-03,89083,"DE","140.20",2023-02-10,40,2022-03-30,2023-01-03,2
"31927",2023-01-03,89895,"DE","120.14",2023-02-10,35,2019-10-30,2023-01-03,2
"31928",2023-01-03,106062,"DE","140.25",2023-01-09,42,2022-11-14,2023-01-03,2
"31929",2023-01-03,107485,"DE","160.10",2023-02-10,62,2020-02-01,2023-01-03,2
"31930",2023-01-03,133746,"DE","135.20",2023-02-10,61,2022-10-27,2023-01-03,2
"31931",2023-01-03,146720,"DE","140.25",2023-02-10,49,2020-01-25,2023-01-03,4
"31932",2023-01-03,20014250,"DE","AC 000.00",2023-02-10,33,2022-01-08,2023-01-03,2
"31933",2023-01-03,20018008,"DE","155.25",2023-02-10,65,2021-04-01,2023-01-03,3
"31934",2023-01-03,20019463,"DE","120.05",2023-02-10,65,2021-04-13,2023-01-03,2
"31935",2023-01-03,20054467,"CS","155.30",2023-02-10,31,2020-12-23,2023-01-03,3
"31936",2023-01-03,20089679,"SSR","",2023-01-13,27,2020-08-27,2023-01-03,2
"31937",2023-01-03,20096861,"SSR","",2023-01-13,27,2019-10-20,2023-01-03,2
"31938",2023-01-03,20108761,"DE","145.20",2023-02-10,29,2020-02-14,2023-01-03,7
"31939",2023-01-03,20123858,"SSR","",2023-02-10,27,2020-12-04,2023-01-03,2
"31940",2023-01-03,20127520,"DE","160.15",2023-02-10,29,2019-08-24,2023-01-03,4
"31941",2023-01-03,20163377,"DE","121.12",2023-02-10,55,2022-09-03,2023-01-03,2
"31942",2023-01-03,20164143,"DEP","140.30",2023-02-10,26,2021-02-06,2023-01-03,2
"31943",2023-01-03,20175892,"SSR","140.30",2023-01-20,24,2021-06-21,2023-01-03,2
"31944",2023-01-03,20176022,"DPV","",2023-01-05,49,2021-03-08,2023-01-03,2
"31945",2023-01-03,20181357,"DE","120.05",2023-01-09,27,2021-07-17,2023-01-03,3
"31946",2023-01-03,20194926,"DE","140.25",2023-02-10,23,2019-07-25,2023-01-03,3
"31947",2023-01-03,20200576,"DE","220.16",2023-01-06,27,2023-01-03,2023-01-31,1
"31948",2023-01-03,20205397,"DE","VOP",2023-01-17,41,2021-07-16,2023-01-03,4
"31949",2023-01-03,20206035,"DE","160.10",2023-02-10,50,2022-10-08,2023-01-03,2
"31950",2023-01-03,20210252,"SSR","110-265.03",2023-01-13,43,2020-06-07,2023-01-03,2
"31951",2023-01-03,20210410,"DE","125.25",2023-02-10,48,2020-07-01,2023-01-03,2
"31952",2023-01-03,20211963,"DE","120.05",2023-02-10,34,2020-11-09,2023-01-03,2
"31953",2023-01-03,20213396,"DE","120.08",2023-02-10,23,2021-03-15,2023-01-03,3
"31954",2023-01-03,20217750,"DE","110-125.25",2023-02-10,19,2022-03-09,2023-01-03,3
"31955",2023-01-03,20219349,"DE","160.05",2023-01-09,25,2022-06-24,2023-01-03,3
"31956",2023-01-03,20219833,"DE","",2023-01-04,53,2022-07-25,2023-01-03,2
