"","inmateid","release_date_approx","order_adm_times"
"836",20094675,"2020-01-31",1
"837",20111829,"2019-11-05",1
"838",20130573,"2019-10-29",1
"839",20190115,"2019-12-19",1
"840",13780,"2020-01-06",1
"841",148207,"2020-04-21",1
"842",20012842,"2021-05-04",1
"843",20019292,"2020-03-03",1
"844",20093639,"2020-01-03",1
"845",20112837,"2021-04-07",1
"846",20178364,"2019-10-31",1
"847",20195166,"2019-11-04",1
"848",20201130,"2020-01-08",1
"849",45177,"2020-03-29",1
"850",104666,"2020-09-19",1
"851",20014691,"2021-02-09",1
"852",20154039,"2019-10-24",1
"853",20185355,"2020-01-06",1
"854",20187388,"2020-01-14",1
"855",21769,"2019-12-03",1
"856",114181,"2021-07-20",1
"857",20038287,"2019-11-22",1
"858",20053370,"2019-12-19",1
"859",20176903,"2020-01-24",1
"860",73831,"2019-10-24",1
"861",10007989,"2020-06-10",1
"862",20048199,"2019-11-13",1
"863",20157010,"2021-06-03",1
"864",20204299,"2020-02-14",1
"865",115963,"2019-12-24",1
"866",20034704,"2019-12-24",1
"867",20092268,"2020-01-10",1
"868",20193247,"2019-10-24",1
"869",20203818,"2020-07-11",1
"870",20204346,"2020-01-14",1
"871",4809,"2019-10-17",1
"872",56083,"2020-02-20",1
"873",93237,"2020-04-15",1
"874",20025646,"2020-04-08",1
"875",20051351,"2019-12-24",1
"876",20133963,"2019-10-12",1
"877",20135877,"2020-03-16",1
"878",20161905,"2020-01-03",1
"879",20200507,"2020-03-15",1
"880",20204375,"2020-07-03",1
"881",22860,"2019-12-14",1
"882",20162010,"2020-02-11",1
"883",11128,"2019-10-23",1
"884",20138374,"2021-06-15",1
"885",20199875,"2020-01-21",1
"886",14640,"2019-12-10",1
"887",20003406,"2019-10-31",1
"888",20070018,"2020-09-19",1
"889",20083688,"2019-12-14",1
"890",20154465,"2020-01-31",1
"891",14661,"2020-01-17",1
"892",139071,"2019-11-14",1
"893",20141093,"2020-05-01",1
"894",20180297,"2020-03-10",1
"895",20180881,"2020-01-23",1
"896",20204442,"2019-10-18",1
"897",20204445,"2020-04-05",1
"898",20204447,"2022-05-10",1
"899",18234,"2020-02-20",1
"900",59605,"2020-01-08",1
"901",139233,"2020-05-23",1
"902",10004016,"2021-01-07",1
"903",20053659,"2020-01-17",1
"904",20056073,"2019-10-21",1
"905",20098224,"2021-01-11",1
"906",20134247,"2019-10-10",1
"907",18073,"2020-01-01",1
"908",20022716,"2021-04-06",1
"909",20163411,"2019-11-07",1
"910",20177933,"2020-01-03",1
"911",20179014,"2021-08-03",1
"912",20185819,"2020-06-18",1
"913",20189400,"2019-12-18",1
"914",20192706,"2019-11-06",1
"915",20201475,"2020-01-16",1
"916",52412,"2019-12-19",1
"917",20084022,"2020-05-23",1
"918",20204508,"2019-11-21",1
"919",20204513,"2019-12-13",1
"920",16687,"2019-11-04",1
"921",17274,"2019-10-12",1
"922",123115,"2019-11-22",1
"923",20155042,"2020-01-22",1
"924",20199697,"2019-11-19",1
"925",40949,"2020-01-24",1
"926",130552,"2019-11-02",1
"927",20096578,"2020-01-16",1
"928",36183,"2020-01-23",1
"929",20029269,"2021-05-18",1
"930",23325,"2019-11-30",1
"931",109944,"2019-11-21",1
"932",125474,"2020-06-01",1
"933",20052789,"2020-04-21",1
"934",20121582,"2020-02-01",1
"935",20121966,"2020-01-23",1
"936",20154378,"2020-01-28",1
"937",20200034,"2019-11-06",1
"938",140,"2020-07-03",1
"939",112571,"2020-04-03",1
"940",10004118,"2020-11-10",1
"941",20019516,"2020-03-15",1
"942",20065432,"2019-11-26",1
"943",20075997,"2020-01-24",1
"944",20195751,"2020-04-29",1
"945",14093,"2019-12-27",1
"946",56995,"2020-04-01",1
"947",96815,"2019-12-31",1
"948",126730,"2019-12-18",1
"949",20090195,"2020-04-16",1
"950",20096910,"2019-12-11",1
"951",20158674,"2020-03-20",1
"952",20186426,"2020-04-04",1
"953",20191399,"2019-12-13",1
"954",20204635,"2019-10-23",1
"955",36612,"2020-04-18",1
"956",44656,"2019-12-05",1
"957",83369,"2022-03-08",1
"958",90343,"2019-10-24",1
"959",117303,"2020-03-29",1
"960",20033033,"2019-11-13",1
"961",20061564,"2019-11-07",1
"962",20130013,"2020-07-14",1
"963",20132201,"2020-02-03",1
"964",8257,"2019-10-15",1
"965",20023931,"2020-07-15",1
"966",20045194,"2019-11-02",1
"967",20194372,"2019-11-28",1
"968",20204702,"2020-02-20",1
"969",27768,"2020-09-29",1
"970",45840,"2021-07-22",1
"971",75931,"2020-01-18",1
"972",108431,"2020-02-07",1
"973",146603,"2019-12-11",1
"974",20086963,"2021-10-18",1
"975",20138656,"2019-11-27",1
"976",20142864,"2020-02-01",1
"977",8762,"2020-06-25",1
"978",31385,"2019-12-11",1
"979",37441,"2019-11-19",1
"980",20088668,"2021-06-17",1
"981",20118045,"2020-02-01",1
"982",20161902,"2020-01-29",1
"983",20204738,"2020-04-03",1
"984",80144,"2020-02-14",1
"985",85733,"2019-10-31",1
"986",133606,"2020-01-23",1
"987",10000927,"2019-10-24",1
"988",10004161,"2019-10-31",1
"989",20012595,"2020-03-06",1
"990",20021602,"2019-11-13",1
"991",20116544,"2020-02-14",1
"992",20130207,"2020-03-25",1
"993",92440,"2021-07-27",1
"994",103887,"2020-09-24",1
"995",169718,"2020-02-03",1
"996",20064715,"2020-01-25",1
"997",20087827,"2019-12-06",1
"998",20203403,"2019-12-14",1
"999",5192,"2020-04-22",1
"1000",10096,"2019-11-05",1
"1001",55573,"2020-07-07",1
"1002",109390,"2019-11-03",1
"1003",127334,"2019-12-09",1
"1004",20004292,"2020-02-18",1
"1005",20041853,"2020-07-21",1
"1006",20095238,"2019-11-26",1
"1007",20122835,"2020-04-13",1
"1008",20168382,"2019-10-16",1
"1009",20175654,"2019-12-06",1
"1010",20180174,"2020-03-04",1
"1011",20204837,"2019-11-02",1
"1012",32848,"2019-12-18",1
"1013",100995,"2019-11-15",1
"1014",138012,"2019-11-16",1
"1015",145347,"2019-12-23",1
"1016",20034929,"2019-11-09",1
"1017",20037374,"2020-01-08",1
"1018",20043093,"2020-03-27",1
"1019",20049322,"2019-12-17",1
"1020",20145514,"2020-03-10",1
"1021",20169712,"2019-12-24",1
"1022",20185912,"2020-08-25",1
"1023",20202584,"2020-06-27",1
"1024",77511,"2019-11-19",1
"1025",20101319,"2020-02-05",1
"1026",20204871,"2019-10-22",1
"1027",20204895,"2019-12-17",1
"1028",59307,"2019-11-06",1
"1029",17917,"2019-10-17",1
"1030",20022409,"2020-01-28",1
"1031",20042552,"2021-06-02",1
"1032",20114803,"2020-01-07",1
"1033",11438,"2019-11-01",1
"1034",76418,"2019-11-26",1
"1035",20126595,"2019-10-31",1
"1036",20161202,"2020-06-12",1
"1037",20179178,"2019-11-09",1
"1038",20186916,"2022-01-14",1
"1039",20190799,"2020-01-22",1
"1040",78689,"2020-02-07",1
"1041",95084,"2020-03-28",1
"1042",104913,"2021-03-31",1
"1043",120516,"2020-01-01",1
"1044",167522,"2019-11-04",1
"1045",10008600,"2019-12-11",1
"1046",20074367,"2020-02-07",1
"1047",20080586,"2019-10-10",1
"1048",20085428,"2020-02-03",1
"1049",20115762,"2019-12-25",1
"1050",20146257,"2021-06-23",1
"1051",20181576,"2020-01-14",1
"1052",20202238,"2020-02-05",1
"1053",20204979,"2020-02-08",1
"1054",9242,"2020-06-13",1
"1055",105525,"2019-10-23",1
"1056",142644,"2019-12-23",1
"1057",20079547,"2020-04-30",1
"1058",20110587,"2020-01-25",1
"1059",20157528,"2019-12-02",1
"1060",20159736,"2019-12-07",1
"1061",20177967,"2019-12-10",1
"1062",20202683,"2020-01-07",1
"1063",20204991,"2019-11-14",1
"1064",20204997,"2022-07-05",1
"1065",17937,"2019-12-23",1
"1066",88858,"2019-12-12",1
"1067",20074181,"2019-10-24",1
"1068",20115491,"2020-02-07",1
"1069",20139556,"2020-01-03",1
"1070",20156775,"2020-01-02",1
"1071",20170099,"2020-02-08",1
"1072",20183182,"2020-02-01",1
"1073",20193946,"2019-11-20",1
"1074",20205036,"2019-12-20",1
"1075",144148,"2019-10-11",1
"1076",20045613,"2019-11-26",1
"1077",20196655,"2019-11-15",1
"1078",23677,"2019-10-12",1
"1079",46736,"2020-07-18",1
"1080",20205069,"2021-02-09",1
"1081",20205080,"2021-07-08",1
"1082",20205086,"2021-10-21",1
"1083",32677,"2020-10-13",1
"1084",79874,"2019-11-05",1
"1085",20133524,"2020-01-28",1
"1086",20140513,"2020-01-15",1
"1087",20194463,"2020-02-15",1
"1088",7484,"2019-11-13",1
"1089",30545,"2019-10-17",1
"1090",41943,"2019-12-31",1
"1091",112951,"2020-01-17",1
"1092",20099816,"2019-10-21",1
"1093",20108136,"2019-11-08",1
"1094",20171546,"2020-08-20",1
"1095",20204054,"2019-11-05",1
"1096",30948,"2020-05-20",1
"1097",78923,"2020-01-18",1
"1098",20018777,"2019-10-10",1
"1099",20039254,"2020-02-24",1
"1100",20048247,"2019-12-06",1
"1101",20053688,"2020-02-14",1
"1102",20057241,"2020-05-14",1
"1103",20072091,"2020-03-15",1
"1104",20081321,"2019-11-15",1
"1105",20193015,"2020-02-11",1
"1106",20205144,"2020-05-14",1
"1107",12444,"2019-11-06",1
"1108",45312,"2020-01-29",1
"1109",77148,"2019-10-24",1
"1110",158402,"2019-12-21",1
"1111",166681,"2020-03-03",1
"1112",20051343,"2020-01-07",1
"1113",20174086,"2020-01-01",1
"1114",20195693,"2020-01-14",1
"1115",45680,"2019-12-06",1
"1116",86242,"2020-02-19",1
"1117",129883,"2020-01-04",1
"1118",20119412,"2020-04-28",1
"1119",20139317,"2020-01-04",1
"1120",20150902,"2021-05-11",1
"1121",320,"2020-06-23",1
"1122",8036,"2019-10-16",1
"1123",19834,"2020-01-29",1
"1124",42877,"2019-10-24",1
"1125",53391,"2019-11-23",1
"1126",20061900,"2019-10-24",1
"1127",20173764,"2020-03-03",1
"1128",20205200,"2020-01-09",1
"1129",20205205,"2020-04-25",1
"1130",169222,"2019-11-23",1
"1131",20079077,"2019-10-18",1
"1132",20149865,"2020-10-01",1
"1133",20151577,"2020-04-14",1
"1134",20205219,"2019-11-13",1
"1135",18434,"2019-10-21",1
"1136",50933,"2019-10-24",1
"1137",141795,"2019-10-24",1
"1138",10012151,"2020-10-17",1
"1139",20041396,"2020-02-28",1
"1140",20046608,"2019-10-24",1
"1141",20068499,"2021-06-22",1
"1142",20070853,"2020-01-04",1
"1143",20109412,"2019-11-27",1
"1144",20166380,"2019-12-06",1
"1145",20205239,"2019-11-04",1
"1146",20205255,"2019-10-24",1
"1147",4976,"2019-11-05",1
"1148",27678,"2019-11-14",1
"1149",120108,"2021-06-22",1
"1150",125301,"2019-12-05",1
"1151",20073343,"2019-10-11",1
"1152",20159005,"2019-10-12",1
"1153",20161419,"2020-01-11",1
"1154",20179891,"2019-10-23",1
"1155",20205263,"2021-05-04",1
"1156",9843,"2019-12-24",1
"1157",20047880,"2019-11-22",1
"1158",20139846,"2020-01-10",1
"1159",20197209,"2019-10-24",1
"1160",20205284,"2020-07-01",1
"1161",17629,"2020-02-27",1
"1162",112380,"2019-12-24",1
"1163",115271,"2019-10-24",1
"1164",154209,"2019-11-05",1
"1165",20033963,"2019-10-29",1
"1166",20203684,"2019-10-19",1
"1167",20205324,"2020-01-06",1
"1168",16090,"2019-11-15",1
"1169",23087,"2019-10-22",1
"1170",77081,"2020-03-25",1
"1171",122203,"2019-11-29",1
"1172",20050712,"2020-03-20",1
"1173",20075333,"2020-01-28",1
"1174",20083729,"2021-06-02",1
"1175",20086190,"2019-12-31",1
"1176",20201747,"2019-12-24",1
"1177",20205038,"2019-12-19",1
"1178",20205341,"2020-02-22",1
"1179",26694,"2020-02-24",1
"1180",20127863,"2020-07-21",1
"1181",47413,"2019-10-17",1
"1182",98626,"2019-12-20",1
"1183",156503,"2020-02-28",1
"1184",10014575,"2020-04-02",1
"1185",20141666,"2019-10-24",1
"1186",10013313,"2019-10-19",1
"1187",20089070,"2020-03-27",1
"1188",20188401,"2019-11-08",1
"1189",20199263,"2019-10-14",1
"1190",26313,"2019-11-08",1
"1191",160672,"2019-11-06",1
"1192",20025661,"2019-10-30",1
"1193",20080516,"2020-04-04",1
"1194",20196800,"2019-10-24",1
"1195",20198661,"2019-10-16",1
"1196",20200143,"2019-11-27",1
"1197",11326,"2020-02-29",1
"1198",54629,"2019-10-18",1
"1199",132002,"2020-01-20",1
"1200",160154,"2019-12-14",1
"1201",10004547,"2019-11-14",1
"1202",20095659,"2022-12-15",1
"1203",20154718,"2019-11-14",1
"1204",20171384,"2020-02-29",1
"1205",20189486,"2019-10-22",1
"1206",20199053,"2019-12-14",1
"1207",20205413,"2020-03-26",1
"1208",64766,"2019-10-11",1
"1209",65788,"2019-10-29",1
"1210",20142882,"2020-03-26",1
"1211",20168227,"2020-04-24",1
"1212",20183822,"2019-11-07",1
"1213",20195249,"2020-04-29",1
"1214",82656,"2019-12-23",1
"1215",20107294,"2019-12-19",1
"1216",20163246,"2020-01-31",1
"1217",20205476,"2019-10-11",1
"1218",20205485,"2020-01-03",1
"1219",4271,"2019-10-29",1
"1220",29738,"2019-11-04",1
"1221",75050,"2019-11-19",1
"1222",20181795,"2020-01-30",1
"1223",49964,"2019-12-11",1
"1224",75918,"2019-11-04",1
"1225",10000008,"2019-12-21",1
"1226",20005343,"2020-01-22",1
"1227",20204133,"2019-11-01",1
"1228",11963,"2019-10-10",1
"1229",32635,"2020-09-25",1
"1230",56467,"2019-10-22",1
"1231",101754,"2021-04-08",1
"1232",164581,"2019-10-30",1
"1233",20113943,"2020-04-30",1
"1234",20135523,"2020-06-02",1
"1235",20137375,"2019-12-20",1
"1236",20173721,"2019-11-27",1
"1237",20175494,"2019-11-14",1
"1238",11991,"2019-12-12",1
"1239",31107,"2019-11-06",1
"1240",40866,"2020-01-22",1
"1241",86383,"2019-10-31",1
"1242",106879,"2019-11-02",1
"1243",154119,"2020-06-03",1
"1244",20032625,"2020-01-10",1
"1245",20078743,"2020-02-20",1
"1246",20079823,"2019-10-16",1
"1247",20108646,"2020-07-25",1
"1248",20170254,"2020-08-20",1
"1249",20202481,"2020-01-10",1
"1250",20204593,"2019-10-17",1
"1251",20205562,"2019-11-05",1
"1252",9410,"2019-12-12",1
"1253",22314,"2020-07-21",1
"1254",30915,"2019-12-17",1
"1255",71926,"2019-10-16",1
"1256",130034,"2019-12-14",1
"1257",145368,"2020-01-29",1
"1258",148890,"2020-03-07",1
"1259",10001388,"2019-11-27",1
"1260",10002901,"2021-08-07",1
"1261",20041238,"2019-12-17",1
"1262",20068610,"2020-02-01",1
"1263",20070327,"2019-12-24",1
"1264",20118900,"2019-12-27",1
"1265",20125128,"2019-11-07",1
"1266",20205601,"2021-10-18",1
"1267",14503,"2019-11-07",1
"1268",64579,"2019-11-19",1
"1269",98512,"2019-10-29",1
"1270",118160,"2021-03-18",1
"1271",10015258,"2021-05-04",1
"1272",20057858,"2019-11-09",1
"1273",20103255,"2020-04-11",1
"1274",20136356,"2019-11-08",1
"1275",20142534,"2020-01-15",1
"1276",20175325,"2020-04-23",1
"1277",20196983,"2019-11-20",1
"1278",20197787,"2020-08-12",1
"1279",20205614,"2019-10-23",1
"1280",3958,"2019-11-13",1
"1281",8692,"2019-10-10",1
"1282",16762,"2019-11-21",1
"1283",66385,"2019-11-09",1
"1284",127427,"2020-02-20",1
"1285",10010492,"2020-02-07",1
"1286",10015433,"2019-11-01",1
"1287",20081304,"2019-11-20",1
"1288",20140812,"2020-03-21",1
"1289",20163541,"2019-11-08",1
"1290",20205662,"2020-01-08",1
"1291",8117,"2020-04-08",1
"1292",10677,"2019-10-23",1
"1293",37280,"2020-02-06",1
"1294",79942,"2019-11-27",1
"1295",83274,"2019-11-09",1
"1296",108455,"2019-10-24",1
"1297",133361,"2019-10-12",1
"1298",153557,"2019-11-01",1
"1299",20073219,"2019-11-06",1
"1300",20080916,"2019-10-23",1
"1301",20148067,"2019-12-10",1
"1302",20179362,"2020-06-08",1
"1303",20205677,"2021-04-01",1
"1304",783,"2019-10-30",1
"1305",3298,"2019-10-24",1
"1306",20009388,"2019-11-07",1
"1307",20067466,"2019-12-21",1
"1308",20127470,"2019-11-05",1
"1309",20164942,"2019-10-24",1
"1310",20196375,"2020-03-16",1
"1311",20205699,"2020-01-30",1
"1312",25077,"2019-10-18",1
"1313",33492,"2020-04-08",1
"1314",113891,"2020-08-04",1
"1315",10004483,"2019-10-11",1
"1316",20008263,"2019-11-20",1
"1317",20108428,"2020-02-11",1
"1318",20145539,"2019-10-31",1
"1319",20164525,"2020-01-14",1
"1320",20195012,"2019-12-11",1
"1321",20205706,"2019-10-23",1
"1322",16881,"2019-12-31",1
"1323",146954,"2019-12-27",1
"1324",10014801,"2021-07-17",1
"1325",20043494,"2019-10-17",1
"1326",20083629,"2019-10-21",1
"1327",20088147,"2019-11-09",1
"1328",20104297,"2020-03-03",1
"1329",20111995,"2020-03-15",1
"1330",20116858,"2020-03-18",1
"1331",20119106,"2019-12-09",1
"1332",20153575,"2019-10-10",1
"1333",20159637,"2019-11-02",1
"1334",20190245,"2020-10-08",1
"1335",20205727,"2020-07-16",1
"1336",20205729,"2020-01-07",1
"1337",20205731,"2020-04-15",1
"1338",17695,"2019-11-14",1
"1339",18310,"2019-10-24",1
"1340",20594,"2020-11-11",1
"1341",25153,"2020-01-25",1
"1342",46046,"2019-11-27",1
"1343",51008,"2019-10-19",1
"1344",85863,"2019-10-24",1
"1345",105043,"2019-11-18",1
"1346",139414,"2020-01-29",1
"1347",141174,"2020-07-14",1
"1348",170665,"2019-12-26",1
"1349",10001866,"2020-07-18",1
"1350",20003023,"2020-04-16",1
"1351",20004699,"2020-03-04",1
"1352",20009186,"2019-11-02",1
"1353",20032981,"2019-10-10",1
"1354",20044646,"2019-11-13",1
"1355",20076197,"2019-10-12",1
"1356",20078706,"2019-10-10",1
"1357",20093764,"2019-12-19",1
"1358",20173001,"2019-12-12",1
"1359",20178864,"2019-11-14",1
"1360",20205762,"2020-01-08",1
"1361",72310,"2019-12-12",1
"1362",84204,"2019-10-22",1
"1363",103385,"2020-03-15",1
"1364",134925,"2019-10-17",1
"1365",10010095,"2019-11-15",1
"1366",20021106,"2019-11-15",1
"1367",20042198,"2020-01-25",1
"1368",20080519,"2020-03-25",1
"1369",20106808,"2020-07-18",1
"1370",20107460,"2019-11-01",1
"1371",20107714,"2019-12-13",1
"1372",20113843,"2019-10-29",1
"1373",20132129,"2019-12-03",1
"1374",20159776,"2019-12-12",1
"1375",20197579,"2019-10-22",1
"1376",20205599,"2020-03-03",1
"1377",20205790,"2019-12-31",1
"1378",139163,"2019-12-14",1
"1379",20023631,"2020-01-02",1
"1380",20026056,"2020-07-25",1
"1381",20042773,"2020-01-28",1
"1382",20123013,"2019-10-29",1
"1383",20156131,"2020-01-17",1
"1384",20169070,"2020-02-15",1
"1385",20176819,"2019-11-07",1
"1386",20182067,"2019-12-06",1
"1387",44344,"2020-01-07",1
"1388",77936,"2020-07-23",1
"1389",121224,"2021-01-20",1
"1390",20022946,"2019-10-12",1
"1391",20097895,"2019-11-15",1
"1392",20133295,"2021-06-22",1
"1393",20142774,"2020-03-26",1
"1394",20156822,"2020-01-18",1
"1395",20162213,"2020-03-17",1
"1396",20205827,"2020-01-16",1
"1397",6743,"2019-10-29",1
"1398",20063809,"2019-10-19",1
"1399",20205849,"2020-05-27",1
"1400",20205853,"2019-12-30",1
"1401",66639,"2019-11-21",1
"1402",81225,"2020-01-03",1
"1403",20040395,"2019-12-09",1
"1404",20094833,"2019-11-26",1
"1405",20117824,"2019-12-04",1
"1406",20143357,"2020-03-10",1
"1407",20205859,"2019-10-30",1
"1408",20205863,"2020-03-21",1
"1409",20205869,"2019-12-04",1
"1410",20205877,"2019-12-24",1
"1411",30202,"2019-11-04",1
"1412",139218,"2020-04-17",1
"1413",144984,"2019-12-17",1
"1414",20098101,"2019-12-10",1
"1415",20100169,"2019-11-18",1
"1416",20137556,"2019-11-14",1
"1417",20139026,"2019-12-03",1
"1418",20205890,"2019-10-21",1
"1419",33257,"2019-11-23",1
"1420",57132,"2020-02-01",1
"1421",69159,"2020-11-06",1
"1422",76280,"2019-12-20",1
"1423",103620,"2019-10-22",1
"1424",10001547,"2020-05-05",1
"1425",10008740,"2020-01-25",1
"1426",10013541,"2020-03-21",1
"1427",20027028,"2020-01-11",1
"1428",20034608,"2019-11-25",1
"1429",20131271,"2019-11-18",1
"1430",20158285,"2020-03-21",1
"1431",20175049,"2019-12-21",1
"1432",20186689,"2021-07-21",1
"1433",90995,"2019-10-15",1
"1434",153169,"2020-01-25",1
"1435",10009199,"2019-10-15",1
"1436",20032355,"2020-01-23",1
"1437",20050835,"2019-10-11",1
"1438",20073120,"2020-08-27",1
"1439",20095830,"2019-10-30",1
"1440",20144953,"2019-12-21",1
"1441",20175914,"2019-10-11",1
"1442",20190092,"2019-10-30",1
"1443",20194926,"2019-12-20",1
"1444",20201133,"2021-04-01",1
"1445",20203371,"2020-02-28",1
"1446",20205962,"2020-03-05",1
"1447",1381,"2019-12-09",1
"1448",94738,"2020-04-11",1
"1449",104916,"2019-12-30",1
"1450",132814,"2019-12-17",1
"1451",158411,"2020-03-23",1
"1452",163995,"2019-11-02",1
"1453",167824,"2019-12-24",1
"1454",20045434,"2019-11-22",1
"1455",20086448,"2019-11-23",1
"1456",20098718,"2019-12-27",1
"1457",20100595,"2020-08-13",1
"1458",20133619,"2019-11-27",1
"1459",20167579,"2019-12-30",1
"1460",20181170,"2019-10-10",1
"1461",13039,"2020-02-03",1
"1462",21610,"2019-11-25",1
"1463",23585,"2019-10-24",1
"1464",46358,"2020-02-14",1
"1465",107048,"2019-11-28",1
"1466",125564,"2020-01-08",1
"1467",10001156,"2020-04-04",1
"1468",20143313,"2020-06-03",1
"1469",76694,"2019-10-15",1
"1470",77785,"2019-11-09",1
"1471",109117,"2020-02-12",1
"1472",114070,"2019-12-13",1
"1473",121302,"2020-03-26",1
"1474",136884,"2019-10-30",1
"1475",10013138,"2019-12-10",1
"1476",20043269,"2019-10-31",1
"1477",20167936,"2019-12-05",1
"1478",20194159,"2019-11-19",1
"1479",20194846,"2019-10-30",1
"1480",20203482,"2020-06-12",1
"1481",20206028,"2020-01-17",1
"1482",2569,"2020-01-14",1
"1483",3760,"2019-10-30",1
"1484",11050,"2020-04-18",1
"1485",12636,"2019-10-31",1
"1486",30058,"2020-06-05",1
"1487",40022,"2020-03-19",1
"1488",159422,"2020-01-17",1
"1489",166060,"2019-11-26",1
"1490",20099986,"2020-01-10",1
"1491",20100642,"2019-11-26",1
"1492",20120985,"2019-10-18",1
"1493",20127628,"2019-11-22",1
"1494",6363,"2019-12-20",1
"1495",55973,"2019-10-30",1
"1496",56220,"2020-02-05",1
"1497",71380,"2020-01-23",1
"1498",161159,"2019-12-26",1
"1499",20000488,"2019-10-29",1
"1500",20008479,"2020-02-28",1
"1501",20019529,"2019-11-20",1
"1502",20043476,"2020-01-22",1
"1503",20066367,"2019-10-23",1
"1504",20102517,"2019-12-16",1
"1505",20120423,"2019-10-29",1
"1506",20191402,"2019-10-19",1
"1507",20194230,"2019-10-31",1
"1508",20197134,"2020-04-23",1
"1509",20197166,"2019-12-04",1
"1510",20206073,"2020-04-04",1
"1511",20206077,"2020-01-22",1
"1512",20206078,"2019-12-10",1
"1513",1303,"2020-01-07",1
"1514",42390,"2020-03-25",1
"1515",43382,"2019-11-29",1
"1516",125097,"2019-10-24",1
"1517",157229,"2019-10-30",1
"1518",163707,"2019-10-24",1
"1519",164014,"2020-01-28",1
"1520",164512,"2020-02-18",1
"1521",170963,"2020-03-03",1
"1522",20048582,"2020-11-07",1
"1523",20096676,"2020-07-04",1
"1524",20135811,"2019-11-22",1
"1525",20139225,"2019-12-17",1
"1526",20159297,"2020-04-18",1
"1527",20180656,"2019-11-09",1
"1528",20181311,"2020-01-11",1
"1529",20188209,"2019-12-14",1
"1530",20194056,"2020-03-15",1
"1531",20206094,"2020-03-20",1
"1532",1123,"2019-11-02",1
"1533",10136,"2020-03-22",1
"1534",17445,"2019-10-30",1
"1535",24299,"2020-09-03",1
"1536",45415,"2019-10-18",1
